terms,valence,arousal
"['trouble', 'getting', 'information', 'high', 'school', 'history', 'books', 'sites', 'internet', 'better', 'knew', 'nothing', 'like', 'studied', 'history', 'good', 'college', 'nonsense']",4.508378771754121,5.901523705507523
"['know', 'powerful', 'propaganda']",4.518484248451643,5.729459497935747
"['damn', 'win', 'creative']",5.726163910423668,5.588600199205366
"['fear', 'strong', 'one']",4.471640165382583,5.286891895931524
"['king', 'support', 'come']",5.167776227611068,6.032266327114359
"['taken', 'government', 'cases', 'actual', 'rape', 'happens', 'lists', 'rape', 'well', 'mean', 'rape', 'cases', 'world', 'key', 'word', 'lower', 'suicide', 'us', 'back', 'rape', 'pretty', 'rape', 'whole', 'gun', 'law', 'stupid', 'guns', 'stop', 'rapist', 'rape', 'committed', 'people', 'victim', 'knows', 'people', 'walk', 'gun', 'time', 'ready', 'fire', 'hand', 'loved', 'ones', 'likely', 'get', 'killed', 'gun', 'save', 'loved', 'ones', 'danger', 'fact']",5.3728483697090565,4.640264104697357
"['wow', 'retard']",4.9574893617021285,5.472786885245902
"['powerful', 'stuff', 'uneducated', 'stupid']",4.449349403218288,4.460575853664574
"['believes', 'shit', 'evil', 'rich', 'people', 'fucking', 'reality', 'check', 'check']",5.53036419054276,5.568009227939231
"['sad', 'think', 'calling', 'retard', 'makes', 'wrong', 'makes', 'look']",4.295794118948689,4.604294677242709
"['absolutely', 'adorable']",5.200815217391305,6.817218543046358
"['wrong', 'called', 'retard', 'conversation', 'retard', 'ignorant', 'asshole', 'racist']",4.344660929913823,3.8400249268369584
"['read', 'voice']",3.47719298245614,6.6144221105527645
"['think', 'question', 'fill', 'blank', 'choice', 'subject']",4.176834446934003,5.622050297983835
"['ruined', 'holding', 'country', 'fine', 'example', 'shows', 'stupidity', 'friends', 'left', 'recognize', 'country', 'hell', 'read', 'boy', 'one', 'source', 'go', 'want', 'look', 'turning', 'want', 'times', 'day', 'traffic', 'middle', 'street', 'ill']",4.932867370347104,5.172729374946606
"['powerful', 'way']",4.942070707070707,5.8061437908496725
"['like', 'perfect', 'example', 'world', 'leader', 'like', 'hope', 'president']",4.752148684205452,6.673394928572055
"['believe', 'used', 'song', 'happy', 'right']",4.650314589689514,7.033096765075135
"['look', 'white', 'people', 'gun', 'nut', 'white', 'man', 'politics', 'runs', 'one', 'spoil', 'putting', 'money', 'campaign', 'going', 'break', 'party', 'create', 'left', 'tea', 'party', 'see', 'well', 'worked', 'done', 'supporting']",5.009764751553136,5.876773048228876
"['like', 'true', 'reason', 'stopped', 'supporting', 'represents', 'racist', 'sexist']",4.681909108882224,5.490977374052426
"['patriot', 'immunity', 'phone', 'companies', 'war']",5.377808299701716,4.9731089136586455
"['still', 'racist', 'sexist', 'stupid', 'crap', 'gun', 'trying', 'truth', 'cult']",5.547649865043726,4.205140623493932
"['gave', 'grandma', 'access', 'know', 'take', 'excitement']",4.751083868493252,6.652296839448139
"['hometown', 'white', 'course', 'reflect', 'smart', 'create', 'directed', 'time', 'gun', 'nut', 'gun', 'nut', 'putting', 'money', 'campaign']",5.266244529224886,5.978362617595084
"['wrong', 'support', 'white', 'male', 'pay', 'attention', 'supporters']",4.254868353117125,5.956082447313011
"['supporters', 'see', 'support', 'lot', 'lot', 'full', 'legit', 'supporters', 'internet', 'people', 'male', 'big', 'supporters', 'young', 'gender']",5.008377004064076,6.187884861305278
"['keep', 'crying', 'see', 'want']",4.970696101980405,4.864940030329489
"['one', 'caught', 'serious', 'feels']",4.313213394894893,4.750618395013133
"['full', 'grown', 'man', 'gotten', 'way', 'time', 'really', 'hits', 'nerve']",5.112396812863945,5.4337480588558495
"['got', 'first', 'time', 'cares', 'made', 'tear']",5.03355025721848,5.88942061373827
"['fucking', 'stupid', 'fucking', 'new', 'people', 'earth', 'smile', 'face', 'kill', 'behind', 'back']",5.32634959030672,5.381740929280605
"['one', 'caught', 'serious', 'feels', 'shit']",4.534655438680011,4.6077356945167836
"['one', 'caught', 'serious', 'feels', 'shit']",4.534655438680011,4.6077356945167836
"['go', 'wrong', 'video']",4.998167253918386,5.455696133444764
"['gentlemen', 'president', 'united']",3.968680437117049,6.86363894126877
"['make', 'great']",3.888147410358566,6.7309090909090905
"['stand', 'nothing', 'accomplish']",3.9905746477879855,5.547284160641594
"['makes', 'feel', 'warm', 'fuzzy']",3.8937541777234865,6.3564455042643715
"['please', 'stop']",5.2180735551663755,4.991523178807947
"['terms', 'supporters', 'bit']",4.404501452081316,4.96531473363709
"['suffer', 'mild', 'form', 'short', 'amnesia', 'expressions']",4.885011066971761,4.5106460987258234
"['agree', 'first', 'sure', 'derived', 'user', 'harassment']",4.27950922558267,5.548754004656172
"['stop', 'racist', 'piece', 'shit', 'best', 'interest']",4.683234287002615,4.925144155038145
"['woman', 'sex', 'man', 'raped', 'men']",5.905589908714167,5.236911221580378
"['actual', 'look', 'gender', 'activist', 'point']",4.683494876498363,5.584499774649819
"['woman', 'sex', 'man', 'raped', 'men']",5.905589908714167,5.236911221580378
"['come', 'white', 'still']",4.296794594239979,5.645543019418221
"['white', 'live']",4.00103448275862,7.281967741935484
"['sitting', 'thinking', 'comment', 'feel', 'come', 'come', 'way', 'hope', 'thank', 'shining', 'light', 'dark', 'call', 'politics']",4.358254393773658,6.032202358790461
"['take', 'back', 'unavailable']",4.4528577974963035,4.740363795810407
"['way', 'upbeat', 'political']",4.4212934532762,5.460267005721551
"['funny', 'comedian', 'wow', 'heard', 'joke', 'life']",5.70483277916137,6.9117099835162445
"['best', 'seen', 'positive', 'vital', 'happy', 'united']",5.163717432191525,7.020358773827921
"['message', 'time', 'man', 'go']",5.350455855726251,5.778870196903078
"['approve', 'message', 'thought']",4.029203187250996,6.648568555145827
"['flag', 'knew', 'trap']",4.805607235142119,4.938944591029024
"['baby', 'hope', 'white', 'house']",4.346746746002232,6.935510804115772
"['like', 'moment', 'hands', 'music', 'well', 'point', 'looks', 'whole', 'piece', 'like']",4.4203307114837,6.375191814112314
"['loved', 'shot', 'humor']",5.746229739726949,6.097945985863488
"['go', 'get']",4.214076576576577,6.218049645390071
"['beauty', 'bit', 'time', 'lump']",4.66327886890324,5.069731902668017
"['talk', 'powerful']",4.415528089887641,6.55939393939394
"['damn', 'good']",5.244745762711864,5.761188811188811
"['message', 'crystal', 'clear', 'powerful', 'good']",3.876359129759216,6.772414288446672
"['amazing', 'called', 'right', 'side', 'history']",5.11704615037155,5.9283843736840955
"['time', 'favorite', 'song', 'thank', 'building', 'beautiful', 'simple', 'hope', 'gets', 'lot', 'viewers', 'way', 'crazy']",4.921656500641617,6.294466916991098
"['new', 'pure', 'genius']",5.129358490566038,7.3089017341040465
"['wow', 'wait', 'president', 'new', 'new', 'deal', 'come']",4.7446180039654955,6.305778492977286
"['love', 'love', 'love', 'choice', 'music', 'true', 'trust', 'good', 'supreme', 'court', 'president', 'likely', 'two', 'imagine', 'progressive', 'thoughtful', 'white', 'house', 'supreme', 'court']",4.183375328484004,6.795521982048918
"['good', 'positive', 'makes', 'believe']",4.084295991377923,6.975360529278756
"['see', 'white', 'people', 'two', 'people', 'color']",4.929825459994548,6.272320994051658
"['man', 'sad', 'looking', 'people', 'color']",5.221766484651209,4.784394887186476
"['new', 'cherry', 'picking', 'feel']",4.2782422709755386,6.498419301762924
"['really', 'want', 'make', 'political', 'great', 'embrace', 'fact', 'diverse', 'white', 'looks', 'like']",4.3701415834373165,6.150636202361352
"['man', 'eye', 'care', 'universal', 'plan']",4.469490581206452,6.471197566340155
"['man', 'agree', 'think', 'wow']",5.177601709934857,6.775435549584705
"['white', 'live', 'missing', 'pigs', 'fields']",4.229513945406013,5.65470877694486
"['man', 'fair', 'new', 'us', 'bureau', 'white', 'new', 'white', 'video', 'well', 'saw', 'plenty', 'african', 'remember', 'african', 'white']",4.415590801590614,6.523292886187487
"['remember', 'african', 'white', 'even', 'left', 'ignore', 'even', 'awareness', 'fact', 'get', 'improvements', 'positive', 'one', 'way', 'denial', 'racism', 'racial', 'white', 'privilege', 'diversity', 'example', 'know', 'boyfriend', 'looking', 'even', 'sort', 'importance', 'combat', 'racial', 'put', 'even', 'racial', 'likely', 'support', 'goal', 'skin', 'white']",4.1341012270807065,5.539117012205009
"['lot', 'white', 'faces']",4.629698584409965,6.036040792806315
"['shine', 'live', 'faces', 'white']",4.576785398504632,7.012024645774934
"['shine', 'hard', 'bus', 'people', 'think', 'people']",5.645472483843489,5.848053750145706
"['made', 'white', 'live', 'missing']",4.265124449180416,5.84635555285191
"['take', 'easy', 'know']",4.137210868733257,6.531738049992692
"['know', 'people', 'leave', 'country', 'win', 'make', 'happen', 'people', 'blinded', 'save']",4.91575515986769,5.754045104000403
"['great', 'attack', 'people']",6.41043784647186,4.339513571654539
"['approve', 'message', 'message', 'people', 'audio', 'confused']",4.792561625324522,5.770005650909846
"['sorry', 'confused']",5.057096774193548,3.364878048780488
"['stand', 'campaign', 'protect', 'negative']",4.976866379985946,4.963346428607538
"['got', 'president', 'wait', 'see', 'country', 'get', 'good', 'man', 'run']",4.633708959432737,5.9290545505740315
"['crying', 'grown', 'man', 'fuck', 'take', 'bullet']",5.896382937179745,4.341329860070929
"['sake', 'future']",5.505909090909091,6.121353846153847
"['song', 'man']",5.883971962616823,6.573783783783783
"['wow', 'fag']",5.814519427402863,4.836421404682274
"['art', 'video', 'post', 'beautiful']",4.690879744441174,6.493549733353986
"['bother', 'posting', 'guys', 'cry']",5.253146224997195,5.020505862129342
"['ones', 'crying', 'like', 'child', 'look', 'remember', 'falls', 'line', 'like', 'two', 'girls', 'took', 'rally', 'embarrassing']",4.937503066354946,5.451753028107086
"['hate', 'filled', 'dick', 'meaningful', 'life']",5.156513681022795,4.864765036139479
"['see', 'pushing', 'paid', 'social', 'pay', 'nasty', 'hateful', 'script', 'making', 'comments', 'good', 'tell', 'going', 'win']",5.059101109021208,5.4347937494976195
"['well', 'hope', 'cook', 'dumb']",4.843139856305594,6.212190004428136
"['bad', 'ill', 'corrupt']",5.343306559571621,2.5585875899897155
"['sure', 'classes', 'served', 'well', 'like', 'farms', 'sure', 'promotion', 'bonus', 'last', 'insult', 'profound', 'suddenly', 'hungry']",4.658395736621402,6.159176259680251
"['paid', 'shrill', 'believe', 'one', 'person', 'option', 'scary']",4.1794177160481105,5.657063462313444
"['agree', 'scary', 'see', 'campaign', 'center', 'actual', 'trying', 'strong', 'arm', 'like', 'trying', 'actual', 'cats']",5.009806979849339,5.87782141910283
"['real', 'shell', 'get', 'hell', 'kiss', 'ass', 'fall', 'line', 'enjoy', 'moment', 'peace', 'love', 'harmony', 'get', 'ready', 'get', 'board', 'come', 'fall']",4.325903460255406,6.026615183375952
"['john', 'guy', 'dying', 'wife']",4.297974799673997,5.0198454719722
"['expect', 'humble', 'good']",3.726708775656634,7.072125552043273
"['controlling', 'mo', 'gas', 'ridiculous', 'electric', 'power', 'baby', 'crime', 'weed', 'think', 'world', 'going', 'get', 'lot', 'better']",5.05484036867397,5.235143410152836
"['comment', 'made', 'sense', 'failed', 'give', 'us', 'explanation', 'comrade', 'good', 'president', 'swear', 'restricted']",4.414684000948819,5.7202013599488035
"['go', 'sexist', 'pigs']",4.889035244521136,5.112975531223633
"['sexist', 'calling', 'someone', 'fag', 'human', 'like', 'approve']",4.465647927930182,5.399823679324015
"['hug', 'afraid', 'get']",4.459877256202394,5.7688389771941955
"['embarrassment', 'rude', 'homophobic', 'shame', 'name', 'plan', 'respect', 'worst', 'enemy']",5.093735615008067,3.353036990673483
"['video', 'white', 'people', 'living', 'comfy', 'white', 'middle', 'class', 'lives', 'see', 'drive']",4.791916161283891,6.190541247026534
"['chances', 'take', 'bullet', 'foreign', 'country', 'takes', 'country', 'glad', 'see', 'hope', 'lost', 'south', 'got', 'rid', 'problem', 'health', 'care', 'perfect', 'mortgage', 'house', 'get', 'sick', 'get', 'show', 'hospital', 'insurance', 'fight', 'insurance', 'companies', 'denial', 'claims', 'get', 'show', 'fix']",4.561217738399137,5.358231527920155
"['affect', 'people']",6.6664896073903,7.237929936305732
"['people', 'video', 'surprised', 'people', 'see', 'hell', 'lot', 'farmer', 'folks', 'fail', 'see', 'sing', 'uplifting', 'song', 'running', 'shooting']",5.318929637722777,5.723227207914921
"['point', 'appeals', 'middle', 'class', 'people', 'reality']",5.625444715608719,5.5476507135938835
"['take', 'bullet', 'ban', 'guns']",5.949579438576884,3.874715561562777
"['working', 'white', 'people', 'middle', 'class', 'conspiracy', 'exclude', 'poor', 'people', 'people', 'fighting', 'fighting', 'back', 'middle', 'class', 'include', 'excluded', 'plan', 'middle', 'class', 'democracy', 'true', 'equality', 'seriously', 'look', 'history', 'walk']",5.293969934487248,5.21149355816257
"['cause', 'benefit']",4.21235294117647,5.987105263157895
"['effect', 'people']",5.900646766169155,6.477124681933843
"['single', 'mother', 'white', 'hanging', 'poverty', 'line', 'whole', 'lives', 'employed', 'full', 'time', 'law', 'unemployed', 'middle', 'class', 'poverty', 'level', 'born', 'money', 'days', 'make', 'money', 'pay', 'cash', 'masters', 'going', 'get', 'play', 'middle', 'class', 'racism', 'issue', 'country', 'tied', 'closely', 'almighty', 'dollar', 'club', 'get', 'point', 'see', 'white', 'faces', 'know', 'feet', 'ground', 'issue', 'equality', 'fellow', 'color', 'fellow', 'community', 'fellow', 'women', 'fellow', 'peace']",4.5763966063246455,5.603526355016968
"['walk', 'supposed', 'perfect', 'cover', 'end', 'corrupt', 'shit']",5.040712880179068,5.112631178693846
"['ill', 'donate', 'fresh', 'set']",3.564669711252484,4.846657512466576
"['like', 'start', 'wars', 'bomb', 'people', 'starve', 'children', 'money', 'poor', 'middle', 'class', 'give', 'rich', 'give', 'tax', 'breaks', 'rich', 'take', 'privacy', 'liberty', 'protection', 'alternatives', 'ill', 'take', 'chances', 'us', 'spent', 'setting', 'con']",5.080919250133965,5.308573332441252
"['start', 'new', 'world']",4.813465538159338,6.90200168721001
"['right', 'empathy', 'rich', 'hard', 'work', 'well', 'worked', 'day', 'still', 'living', 'self', 'employed', 'dollars']",4.863633876808947,6.547870133792852
"['please', 'take', 'time', 'learn', 'oppose']",5.65216678121814,5.348833760285923
"['know', 'nothing', 'man']",4.516513836862625,5.0020562894888
"['straight', 'white', 'male', 'go', 'gay', 'join', 'get', 'benefits', 'sitting', 'duck']",4.098214951502869,6.288859823961811
"['sitting', 'duck', 'making', 'see', 'taxes', 'see', 'president', 'free', 'college', 'education', 'children', 'money', 'spent', 'healthy', 'economy', 'money', 'hands', 'hundred', 'people', 'wants', 'take', 'money', 'politics', 'level', 'playing', 'field', 'us', 'really', 'millionaire', 'corporation', 'benefit', 'investment', 'create', 'million', 'good', 'encourage', 'see', 'really', 'look', 'ignored']",4.733929532237581,6.1012439152110485
"['went', 'life', 'unemployed', 'takes', 'money', 'make', 'money', 'game', 'line', 'weather', 'storm']",5.3401702203284875,5.637708850891029
"['put', 'work', 'effort', 'doctor', 'dentist', 'making', 'pay', 'public', 'tuition', 'free', 'really', 'fair']",4.466840072494703,5.829562651577066
"['get', 'college', 'first', 'place', 'understand', 'check', 'explain', 'better']",3.8502511976133964,6.372789592277174
"['idea', 'paying', 'taxes']",4.410784843703839,4.786724871525666
"['know', 'gun', 'support']",4.726102458279461,6.043558547491523
"['pay', 'money', 'go', 'guy', 'take', 'bullet', 'taking', 'bullet']",5.376195331446422,5.555642414488039
"['die', 'day', 'natural', 'cause', 'course']",4.747029610714608,5.054754560806006
"['day', 'life', 'able', 'country']",4.0352212481402026,6.427390352283334
"['moved', 'propaganda', 'like']",4.934397513773131,5.443788818133363
"['moved', 'propaganda', 'sad']",4.594762810094752,3.3543440407166427
"['support', 'one', 'party', 'devoted', 'party', 'following', 'one', 'two', 'options', 'give']",4.036711137471573,6.647137444059263
"['right', 'know', 'takes', 'gives', 'women', 'stronger', 'go']",4.8967162947187,6.563293644585962
"['going', 'first', 'exciting', 'times', 'folks', 'fortunate', 'see', 'even', 'spent', 'new', 'first', 'political', 'even', 'alone', 'times', 'economy', 'refers', 'lot', 'win', 'win', 'new', 'like', 'one', 'rest', 'country', 'come', 'see', 'seen', 'best', 'political']",4.388571998367994,6.211538412423679
"['freedom', 'democracy', 'see', 'fit', 'become', 'political', 'corruption', 'resolve', 'greed', 'interests', 'money', 'country', 'flex', 'muscle', 'take', 'back', 'country', 'late', 'force', 'use']",4.731687761079832,5.420094358028104
"['wow', 'even', 'one', 'straight', 'white', 'people', 'disappointed']",4.358851650381016,5.926496070133308
"['see', 'lesbian', 'couple']",4.495037194473963,6.302981803537554
"['straight', 'white', 'people', 'like', 'new', 'primary']",4.8202158005627975,6.536373976727154
"['last', 'white', 'pigs', 'fields']",3.715440338035716,5.877470393289915
"['idiot', 'see', 'looking']",4.59955904746062,5.281202886928629
"['like', 'whole', 'us']",3.97634121732456,6.7940213287164095
"['guessing', 'even', 'watch']",5.015035038076608,5.321823635616778
"['wow', 'sick']",5.521746641074856,4.8110600706713775
"['thank', 'making', 'believe', 'political', 'given', 'hope', 'saw', 'thank', 'people', 'like', 'make', 'country', 'great']",4.499759756370198,6.45484093298967
"['thank', 'making', 'believe', 'political', 'given', 'hope', 'saw', 'thank', 'people', 'like', 'make', 'country', 'great']",4.499759756370198,6.45484093298967
"['absolutely', 'great', 'hope', 'love', 'able', 'see', 'tv', 'one', 'place', 'see', 'place', 'feel', 'free', 'share', 'main', 'street']",4.214252209026931,6.334481881231676
"['beginning', 'great', 'timing', 'great', 'message', 'positive', 'uplifting', 'recommend', 'joining', 'posted', 'well', 'campaign']",4.5802545245199235,6.501718150718918
"['shown', 'new']",5.1291746641074845,6.717966101694914
"['loved', 'looking', 'seeing', 'diversity', 'areas', 'grew', 'live']",4.62580953876118,6.391079677133438
"['absolutely', 'perfect']",5.216236162361624,6.651055555555555
"['absolutely', 'perfect']",5.216236162361624,6.651055555555555
"['absolutely', 'perfect']",5.216236162361624,6.651055555555555
"['really', 'great', 'awesome', 'song', 'choice', 'shown']",4.549525028160386,6.711620707386498
"['hate', 'stop', 'wanting', 'campaign', 'promises', 'tax', 'shit', 'give', 'lazy', 'get', 'ass', 'get']",4.957281369323985,4.79920393203535
"['bail', 'banks', 'dollars', 'money', 'back', 'poor', 'people', 'welfare']",5.333192434784091,5.356819277825375
"['well', 'liberal', 'fact', 'controlled', 'house', 'fan', 'family', 'liberal', 'politics', 'fan', 'wars', 'building']",4.852480020664866,5.6443739756571505
"['fought', 'like', 'fucking', 'hell', 'bank', 'bank', 'times']",5.674148443199994,5.159602571437681
"['get', 'wrong', 'disagree', 'like', 'disagree', 'wage', 'think', 'one', 'kick', 'ass', 'stupid', 'politician', 'like', 'ones', 'one', 'old', 'even', 'care', 'man', 'promise']",4.278724077595278,5.217533656553558
"['know', 'started', 'run', 'last', 'independent', 'senate', 'record', 'two']",4.297611887707133,6.071333990280683
"['good', 'start', 'paying', 'taxes', 'family', 'become', 'realize', 'wont', 'save', 'want', 'similar', 'lives', 'lives', 'great', 'eliminate', 'life', 'point', 'grow', 'realize', 'liberal', 'vision', 'vision', 'way', 'solution']",4.114519353467354,5.962068720522385
"['call', 'idealist', 'believe', 'think', 'welfare', 'food', 'drug', 'work', 'question', 'feel', 'bank', 'happened', 'back', 'think', 'event', 'fact', 'middle', 'class']",4.277482460595264,5.890736038058559
"['mean', 'disrespect', 'post', 'ignorance', 'comes', 'giving', 'lazy', 'even', 'know', 'please', 'urge', 'homework', 'tax', 'shit', 'get', 'ass', 'get', 'professional', 'field', 'stop', 'like', 'making', 'complete', 'fool', 'nonsense', 'us', 'know', 'better', 'think', 'money', 'show', 'get', 'money', 'realize', 'middle', 'poor', 'ones', 'paying', 'fair', 'share', 'taxes', 'one', 'pay', 'federal', 'tax', 'pay', 'tax', 'still', 'get', 'back', 'tax', 'returns', 'idea', 'tax', 'supposed', 'go', 'country', 'one', 'us', 'seas', 'tax', 'paid', 'cheating', 'country', 'one', 'sent', 'seas', 'manufacturing', 'plants', 'result', 'make', 'profits', 'sending', 'lower', 'wages', 'sent', 'look', 'picture', 'receive', 'tax', 'cuts', 'tax', 'breaks', 'complete', 'get', 'tax', 'returns', 'even', 'paying', 'tax', 'sitting', 'seas', 'tell', 'revenue', 'country', 'coming', 'taxes', 'coming', 'find', 'read', 'made', 'million', 'right', 'cutting', 'nose', 'spite', 'face', 'understand', 'president', 'work', 'us', 'working', 'banks', 'big', 'brothers', 'oil', 'people', 'country', 'educate', 'polls']",4.526255350284282,5.514208738836793
"['keep', 'telling', 'corrupt', 'remember', 'words', 'economy', 'hard', 'earn', 'wealth', 'loved', 'ones', 'made', 'worthless', 'greed', 'men', 'interested', 'profit', 'money', 'steal', 'honest', 'hardworking', 'liberal', 'actual', 'smart', 'stops', 'corruption', 'crash', 'crash', 'bill', 'legacy', 'coward', 'even', 'wanting', 'try']",4.809789541514925,5.365699253528434
"['get', 'ass', 'get', 'guy', 'sitting', 'making', 'dumb', 'ass', 'comments', 'middle', 'work', 'day', 'working', 'guess', 'bail', 'dollars', 'suppose', 'us', 'lazy', 'better', 'deep', 'boot', 'go', 'back', 'girls', 'leave', 'politics', 'thinking', 'people']",4.664990409042919,5.533175666578252
"['true', 'case', 'living', 'started', 'time', 'truth', 'parties', 'social', 'liberal', 'know', 'pay', 'education', 'want', 'better', 'willing', 'pay', 'fair', 'share', 'make', 'sure', 'get', 'chance', 'man']",4.501381454412011,6.349365079147498
"['welcome', 'explain', 'comrade', 'keeps', 'top', 'problems', 'illiterate', 'mind', 'wants', 'like', 'sky', 'high', 'taxes', 'sky', 'high', 'gas', 'prices', 'keep', 'wars', 'industrial', 'really', 'learn', 'history', 'know', 'us', 'leading', 'world', 'economy', 'politics', 'trends', 'us', 'big']",4.604740153460939,5.752207749379838
"['sorry', 'guys', 'middle', 'class', 'build', 'guys', 'like', 'pissed', 'favored', 'tax', 'cuts', 'rich', 'wars', 'seconds']",5.319484837941386,5.028867862899628
"['middle', 'class']",5.64141129032258,5.391839999999999
"['middle', 'class']",5.64141129032258,5.391839999999999
"['really', 'illiterate', 'like', 'commie', 'leader', 'nice', 'subject', 'avoid', 'reality', 'want', 'comrade', 'starts', 'economy', 'foreign', 'policy', 'warn']",4.634123726304614,5.293513223692577
"['poor', 'college', 'student', 'know', 'want', 'forced', 'pay', 'someone', 'useless', 'engineering', 'gender', 'studies', 'poetry', 'ill', 'future', 'able', 'easily', 'pay', 'student']",4.462659429073168,5.332257496351892
"['like', 'taxes', 'go', 'social']",4.434181120946966,5.686052889211052
"['still', 'argument', 'good', 'game', 'thanks', 'playing']",4.659041049220613,6.212542365242635
"['know', 'happens', 'engineer', 'income', 'one', 'terrible', 'pay', 'engineer', 'money', 'afford']",4.099976648538148,5.679873672305282
"['day', 'ignorant', 'days']",4.1749322959971495,5.270153572788425
"['except', 'happened', 'course', 'human', 'history', 'time', 'civilization', 'brains', 'shortage', 'happened', 'people', 'top', 'want', 'pay', 'brains', 'education', 'way', 'time']",4.73076788672631,5.701643882827026
"['family', 'start', 'thinking', 'family', 'kids', 'makes', 'selfish', 'use', 'compassion', 'people', 'well', 'know', 'plenty', 'people', 'families', 'love', 'love', 'people', 'think', 'called', 'called', 'empathy', 'certain', 'people', 'lack', 'brains', 'person', 'making', 'ridiculous', 'money', 'thinking', 'spare', 'smaller', 'area', 'brain', 'empathy', 'comes', 'go', 'grad', 'know', 'money', 'money', 'want', 'plain', 'simple', 'people', 'money', 'like', 'lives', 'better', 'live', 'wishes', 'people', 'similar', 'plan', 'family', 'forced', 'get', 'married', 'get', 'combined', 'income', 'utterly', 'stupid']",4.826687221474263,6.2168108184415924
"['near', 'middle', 'class']",5.5777010897768555,5.471469251741897
"['think', 'mean', 'produce', 'profit', 'actual']",3.939217680920406,5.735486187390932
"['want', 'checked', 'women', 'lack', 'substance', 'right', 'like', 'hot', 'cars', 'good']",4.658546730075305,6.127888286315416
"['sane', 'person', 'man']",4.9389723493635955,6.140678980563779
"['realize', 'dad', 'grew', 'home', 'making', 'went', 'get', 'money', 'worked', 'ass', 'day', 'one', 'makes', 'going', 'get', 'money', 'taken', 'people', 'worked', 'ass', 'stop', 'think']",4.4245948255454,5.723727265004644
"['two', 'make', 'right']",3.9852723981610523,6.589748002210033
"['fuck', 'fucking', 'old', 'fuck']",5.902326454033771,3.94450298750679
"['think', 'son', 'guy', 'dying', 'streets', 'people', 'called', 'empathy', 'human']",4.464256247805171,5.859149889794978
"['lazy', 'welfare', 'people', 'love']",5.147406426931905,5.427963878424282
"['dick', 'get', 'hard', 'insult', 'people', 'welfare', 'stupid', 'fucking', 'moron']",5.109715595506142,4.0320476335256314
"['hard', 'flip', 'life', 'think', 'get', 'real', 'loser']",4.35830931974438,5.677324553596624
"['best', 'comment']",5.202732673267327,6.26956228956229
"['best', 'comment']",5.202732673267327,6.26956228956229
"['best', 'comment']",5.202732673267327,6.26956228956229
"['well', 'course', 'stealing', 'wrong', 'like', 'cabinet', 'money', 'course', 'steal']",5.005663988469937,4.830732987775367
"['harder', 'example', 'dad', 'special', 'warfare', 'used', 'go', 'months', 'months', 'go', 'want', 'trying', 'school', 'going', 'harder', 'dumb', 'man', 'hard', 'cause', 'sucks', 'dad', 'right', 'harder', 'clock', 'even', 'sells']",5.1251229370022005,5.357717905876748
"['right', 'like', 'personally', 'taught', 'respect', 'kind', 'take', 'extra', 'nice', 'distress', 'hard', 'pay', 'well', 'know', 'people', 'work', 'really', 'hard', 'go', 'home', 'depressed', 'kills', 'see', 'get', 'people', 'big', 'go', 'home', 'time', 'kids', 'leave', 'office', 'go', 'home', 'work', 'midnight', 'go', 'bed', 'wake']",4.565194738618521,5.9554969757345155
"['understanding', 'simple', 'stealing', 'paycheck', 'results', 'stealing', 'nothing', 'left', 'steal', 'socialism', 'works', 'stream', 'plan', 'poverty']",4.398237820768514,4.598179765213138
"['likes', 'comments', 'false', 'capitalism', 'works', 'stream', 'work', 'rich', 'people', 'sell', 'way', 'taking', 'bigger', 'bigger', 'part', 'cake', 'happening', 'rest', 'people', 'power', 'super', 'poor']",5.1817658937035596,5.794700292760675
"['poor', 'black', 'people', 'want', 'free', 'stuff', 'government', 'evil', 'lazy', 'rich', 'white', 'want', 'movement']",4.968490013226896,5.311012275658109
"['really', 'even', 'except', 'corrupt', 'bought', 'lot', 'better', 'us', 'example', 'one', 'worlds', 'standards', 'living', 'lowest', 'rates', 'poverty', 'even', 'free', 'school', 'us', 'get', 'getting', 'taxes', 'paying', 'poor', 'paying', 'school', 'fact', 'effective', 'money', 'pay', 'insurance', 'argue', 'money', 'free', 'schools', 'kids', 'free']",4.806616174351214,5.808010546969097
"['part', 'found', 'rude', 'sure', 'reason', 'believing']",4.536885711186054,5.001172564997679
"['complain', 'like', 'child']",4.982822917231286,5.947967514167097
"['fallout', 'fallout', 'fallout', 'fallout', 'fallout', 'fallout', 'fallout', 'fallout', 'fallout', 'fallout', 'fallout', 'fallout']",4.550000000000001,2.84
"['jerk', 'get', 'man']",5.686705607263228,4.508562197092084
"['truth', 'two']",3.5961958568738233,6.72542521994135
"['think', 'get', 'going', 'take', 'pay', 'checks', 'government', 'rest', 'people', 'country', 'get', 'purchase', 'food', 'water', 'potential', 'earn', 'normal', 'salary', 'personal', 'use', 'make', 'dollars', 'work', 'earn', 'dollars', 'taxes', 'college', 'know', 'experience', 'dumb', 'kids', 'understand', 'know', 'rich', 'people', 'bad', 'like', 'rich', 'people', 'absolutely', 'refuse', 'acknowledge', 'socialism', 'negative', 'future']",4.690524950835681,5.98517579863198
"['get', 'take', 'checks', 'please', 'head', 'radio', 'logic', 'hard', 'reliable', 'source', 'visited', 'page', 'see', 'plan']",4.783964287796203,6.058034377262966
"['buddy', 'obviously', 'understand', 'tax']",3.991584502615821,5.7992018973063075
